Order_ID,Customer_ID,Customer_Name,Customer_Email,Location,Product_ID,Product_Name,Category,Price,Discount,Payment_Method,Order_Status,Purchase_Date,Shipping_Date,Quantity,Unit_Cost,Total_Sales,Cost_Price,Total_Cost,Profit,Tax,Final_Revenue,Shipping_Cost,Net_Revenue,Customer_Rating,Return_Status,Country,State,City,Emp_ID,Shipping_Delay,Shipping_Date_year,Shipping_order_month,Order_Processing_Time,Customer_Satisfaction,Purchase_Month,Order_Type
ORD307,07f77685-47ee-4c8f-a771-caa7a617bfcd,Christine Schaefer,joneserin@gmail.com,Randyshire,PROD307,Jacket,Clothing,271.02,2.96,Credit Card,Shipped,2025-01-01,2025-01-26,5,262.997808,1314.98904,189.714,948.57,366.41904,65.749452,1249.239588,23.09,1226.149588,4.2,Not Returned,UK,England,North Nicholas,EMP373,2.0,2025,1,25,High,2025-01,Cheap
ORD309,b207fd95-cccf-4b53-bf5a-12f9d7e02a32,Timothy Clay,tmoore@torres.info,Marshallton,PROD309,Smartwatch,Electronics,743.93,41.38,Debit Card,Returned,2025-08-01,2025-01-27,2,436.091766,872.183532,520.751,1041.502,-169.318468,43.6091766,828.5743554,23.09,805.4843554,4.2,Not Returned,USA,New York,East Brian,EMP900,5.0,2025,1,-186,High,2025-08,Expensive
ORD310,afd06d74-77ba-42a2-932b-b3ca5fd2ad03,Amanda Fox,samanthacampbell@williams.com,North Matthew,PROD310,Fiction Novel,Books,903.53,18.93,UPI,Pending,2025-06-01,2025-01-22,1,732.491771,732.491771,632.471,632.471,100.020771,36.62458855,695.8671825,23.09,672.7771824,4.2,Not Returned,USA,California,New Darrell,EMP900,5.0,2025,1,-130,High,2025-06,Cheap
ORD311,43bc580f-e44a-44d2-841b-3a2c97394d5e,Victoria Lee MD,fjones@yahoo.com,Greenhaven,PROD311,Science Textbook,Books,262.6,7.72,Credit Card,Returned,2025-05-01,2025-01-26,3,242.32728,726.98184,183.82,551.46,175.52184,36.349092,690.632748,23.09,667.542748,4.2,Not Returned,India,Tamil Nadu,North Andrewville,EMP241,5.0,2025,1,-95,High,2025-05,Cheap
ORD312,02be67d9-3191-44f6-8ffc-bb1891df78bc,April Davidson,thompsonsabrina@yahoo.com,Kingmouth,PROD312,Fiction Novel,Books,548.2,35.55,Credit Card,Shipped,2025-04-01,2025-01-05,2,353.3149,706.6298,383.74,767.48,-60.8502,35.33149,671.29831,23.09,648.20831,4.2,Not Returned,Canada,Quebec,Lake Haroldburgh,EMP900,10.0,2025,1,-86,High,2025-04,Cheap
ORD313,1986e082-ef55-4b30-9e0e-8bd9ce6587ff,Michele Medina,brandonnewton@yahoo.com,East Ericbury,PROD313,Science Textbook,Books,622.55,42.97,PayPal,Pending,2025-12-01,2025-01-31,4,355.040265,1420.16106,435.785,1743.14,-322.97894,71.008053,1349.153007,23.09,1326.063007,4.2,Not Returned,Australia,New South Wales,Lake Beth,EMP900,0.0,2025,1,-304,High,2025-12,Expensive
ORD315,2fe2515c-b639-447e-98e2-30b836358154,Thomas Jones,wlin@hodge-lawrence.net,Port Tylerland,PROD315,Jeans,Clothing,613.23,37.27,PayPal,Pending,2025-11-01,2025-01-14,5,384.679179,1923.395895,429.261,738.052,-222.909105,96.16979475,1827.2261,23.09,1804.1361,4.2,Not Returned,Australia,Queensland,Brandyborough,EMP900,4.0,2025,1,-291,High,2025-11,Cheap
ORD318,1e8ec94a-5d8f-4e97-817f-93aa54da5f95,Brenda Baker,vincentmartin@williams.com,South Taylor,PROD318,Tennis Racket,Sports,288.02,42.61,Debit Card,Pending,2025-02-01,2025-01-13,2,165.294678,330.589356,201.614,403.228,-72.638644,16.5294678,314.0598882,23.09,290.9698882,4.2,Not Returned,USA,Florida,Jamesburgh,EMP278,9.0,2025,1,-19,High,2025-02,Cheap
ORD320,1f114e58-f44e-411e-988b-c53646668ba9,Jonathan Scott,danaphillips@yahoo.com,New Lisachester,PROD320,Fiction Novel,Books,923.35,15.15,Net Banking,Pending,2025-04-01,2025-01-05,1,783.462475,783.462475,646.345,646.345,137.117475,39.17312375,744.2893513,23.09,721.1993513,4.2,Not Returned,Germany,Hamburg,Sandrastad,EMP600,3.0,2025,1,-86,High,2025-04,Cheap
ORD321,eefaeddd-12f3-4778-8f23-4edf9d8e499d,John Conner II,jensenconnor@gmail.com,Garnerberg,PROD321,Biography,Books,73.13,31.86,PayPal,Cancelled,2025-02-01,2025-01-18,3,49.830782,149.492346,51.191,153.573,-4.080654,7.4746173,142.0177287,23.09,118.9277287,4.2,Not Returned,Canada,Ontario,North Gene,EMP291,6.0,2025,1,-14,High,2025-02,Cheap
ORD323,68945067-cd05-4c7e-9ee2-8be926331324,Nicholas Fox,dianagoodwin@mcmillan.org,New Russell,PROD323,Perfume,Beauty,578.35,43.84,Net Banking,Delivered,2025-03-01,2025-01-28,5,324.80136,1624.0068,404.845,2024.225,-400.2182,81.20034,1542.80646,23.09,1519.71646,4.2,Returned,Canada,Ontario,Johnsonmouth,EMP900,8.0,2025,1,-32,High,2025-03,Expensive
ORD329,e4d9abd8-bb65-443a-bf79-cac742d4eb5a,Samuel Hayes,abigailcoffey@thompson.com,South Daniel,PROD329,Laptop,Electronics,62.29,0.88,Credit Card,Returned,2025-03-01,2025-01-24,2,61.741848,123.483696,43.603,87.206,36.277696,6.1741848,117.3095112,23.09,94.2195112,4.2,Not Returned,USA,New York,Lake Alexander,EMP699,5.0,2025,1,-36,High,2025-03,Cheap
ORD331,7d50bb50-e824-4fa8-8b15-14f26d53c431,Bailey Perez,riveragregory@yahoo.com,East Nicolestad,PROD331,Headphones,Electronics,527.26,15.05,Net Banking,Returned,2025-01-01,2025-01-26,5,447.90737,2239.53685,369.082,1845.41,394.12685,111.9768425,2127.560007,23.09,2104.470007,4.2,Not Returned,UK,England,Stephenberg,EMP900,5.0,2025,1,25,High,2025-01,Expensive
ORD337,3ac24e74-5415-4729-aa2d-cea7fcd5c6f5,Stephen Lopez,kellersara@miller-davis.biz,Keithmouth,PROD337,Biography,Books,593.17,27.43,UPI,Pending,2025-08-01,2025-01-28,4,430.463469,1721.853876,415.219,1660.876,60.977876,86.0926938,1635.761182,23.09,1612.671182,4.2,Not Returned,USA,California,Brockside,EMP844,8.0,2025,1,-185,High,2025-08,Expensive
ORD338,9fa58626-ee0e-49c8-ac00-6b71e1b5da01,Lori Velez,williamlam@byrd.com,Lake Jeffery,PROD338,Laptop,Electronics,137.0,45.82,Net Banking,Pending,2025-01-01,2025-01-16,5,74.2266,371.133,95.9,479.5,-108.367,18.55665,352.57635,23.09,329.48635,4.2,Not Returned,UK,Wales,East Calvinborough,EMP418,10.0,2025,1,15,High,2025-01,Cheap
ORD339,86b0d8b3-7987-4013-9118-5e394a7aa10f,Ralph Woodard,martinezlisa@waller-clark.info,East Amandafort,PROD339,Vacuum Cleaner,Home & Kitchen,861.05,8.68,PayPal,Delivered,2025-03-01,2025-02-02,1,786.31086,786.31086,602.735,602.735,183.57586,39.315543,746.995317,23.09,723.905317,4.2,Not Returned,UK,Scotland,Jenniferland,EMP900,0.0,2025,2,-27,High,2025-03,Cheap
ORD341,a4364f3f-e189-4791-bcbb-2c511ab928b1,Amber Lane,donaldmoore@parks-miller.com,Norrisberg,PROD341,Football,Sports,871.68,21.41,Net Banking,Returned,2025-11-01,2025-02-01,4,685.053312,2740.213248,610.176,2440.704,299.509248,137.0106624,2603.202586,23.09,2580.112586,4.2,Not Returned,Canada,Ontario,Natashabury,EMP900,5.0,2025,2,-273,High,2025-11,Expensive
ORD342,af09f2ec-19b8-463e-b566-053575d106e0,Jennifer Pearson,stephen87@yahoo.com,North Mark,PROD342,Biography,Books,891.56,37.54,UPI,Delivered,2025-02-01,2025-01-16,3,556.868376,1670.605128,624.092,1872.276,-201.670872,83.5302564,1587.074872,23.09,1563.984872,4.2,Not Returned,UK,Scotland,Harrellland,EMP900,5.0,2025,1,-16,High,2025-02,Expensive
ORD348,3772d5e9-eb10-48a2-b050-2a6810801f3f,Nancy Torres,nicoleodom@hotmail.com,North Lisa,PROD348,Smartphone,Electronics,978.72,1.56,Cash on Delivery,Returned,2025-04-01,2025-01-10,5,963.451968,4817.25984,685.104,3425.52,1391.73984,240.862992,4576.396848,23.09,4553.306848,4.2,Not Returned,India,Karnataka,Yangtown,EMP574,5.0,2025,1,-81,High,2025-04,Expensive
ORD352,7e43f674-ed73-41f6-a01c-b0fa2b333fd7,Andrew Smith,gabriella91@perez-krause.org,Brianland,PROD352,Jeans,Clothing,295.52,31.77,UPI,Shipped,2025-02-01,2025-01-18,3,201.633296,604.899888,206.864,738.052,-15.692112,30.2449944,574.6548936,23.09,551.5648936,4.2,Returned,Australia,New South Wales,Gibsonshire,EMP900,5.0,2025,1,-14,High,2025-02,Cheap
ORD356,eaa1f725-78f1-4a34-b816-08843c4ee57a,Nancy Jones,danielle26@hotmail.com,Katelynchester,PROD356,Blender,Home & Kitchen,507.37,7.72,Net Banking,Cancelled,2025-05-01,2025-01-21,2,468.201036,936.402072,355.159,710.318,226.084072,46.8201036,889.5819684,23.09,866.4919684,4.2,Not Returned,Canada,Quebec,East Debraton,EMP428,10.0,2025,1,-100,High,2025-05,Cheap
ORD359,1c393554-76db-4302-84b8-7d67c009dcc1,Christopher Knox,ewong@gmail.com,Sandersburgh,PROD359,Cookware Set,Home & Kitchen,440.05,39.16,Cash on Delivery,Returned,2025-04-01,2025-01-10,1,267.72642,267.72642,308.035,308.035,-40.30858,13.386321,254.340099,23.09,231.250099,4.2,Not Returned,France,Île-de-France,Kennedystad,EMP950,5.0,2025,1,-81,High,2025-04,Cheap
ORD361,86e6df62-2adc-4a03-a841-fce63c545804,Melissa Marsh,sherriduke@meyer.com,East Kristymouth,PROD361,Shampoo,Beauty,984.22,38.87,UPI,Shipped,2025-11-01,2025-01-30,2,601.653686,1203.307372,688.954,1377.908,-174.600628,60.1653686,1143.142003,23.09,1120.052003,4.2,Returned,Australia,New South Wales,South Ryan,EMP900,1.0,2025,1,-275,High,2025-11,Expensive
ORD362,46387b41-b032-458a-9665-19120111e787,Bryan Smith,charles50@gmail.com,Campbellstad,PROD362,Laptop,Electronics,758.93,6.41,Credit Card,Pending,2025-11-01,2025-01-25,3,710.282587,2130.847761,531.251,1593.753,537.094761,106.5423881,2024.305373,23.09,2001.215373,4.2,Returned,France,Île-de-France,North Seanchester,EMP900,5.0,2025,1,-280,High,2025-11,Expensive
ORD363,af61fe05-5946-4a00-b6a6-df449db8b318,Scott Martin,zsellers@johnson.com,Macdonaldstad,PROD363,Blender,Home & Kitchen,599.1,33.53,Credit Card,Returned,2025-12-01,2025-01-19,5,398.22177,1991.10885,419.37,2096.85,-105.74115,99.5554425,1891.553408,23.09,1868.463408,4.2,Not Returned,India,Tamil Nadu,Frederickburgh,EMP900,4.0,2025,1,-316,High,2025-12,Expensive
ORD364,02beff1e-eac3-4b77-8910-0372c67a1396,Christopher Lopez,laceybarr@gmail.com,Brittanyview,PROD364,Perfume,Beauty,142.35,3.77,Credit Card,Shipped,2025-09-01,2025-01-13,2,136.983405,273.96681,99.645,199.29,74.67681,13.6983405,260.2684695,23.09,237.1784695,4.2,Not Returned,India,Tamil Nadu,West Gloriamouth,EMP703,5.0,2025,1,-231,High,2025-09,Cheap
ORD365,8d0bddc4-4439-4d0b-bc00-c8c750d5497f,David Gentry,jordanjenna@lam.org,Lake Dawn,PROD365,Dress,Clothing,276.77,21.25,Net Banking,Shipped,2025-07-01,2025-02-02,1,217.956375,217.956375,193.739,738.052,24.217375,10.89781875,207.0585562,23.09,183.9685562,4.2,Not Returned,India,Karnataka,Port Andrew,EMP900,5.0,2025,2,-149,High,2025-07,Cheap
ORD368,f84afb2b-1caa-4343-91df-845ebd94121c,Rebecca Johnson,xfoster@yahoo.com,North Mario,PROD368,Laptop,Electronics,796.19,29.56,Cash on Delivery,Cancelled,2025-07-01,2025-01-12,2,560.836236,1121.672472,557.333,1114.666,7.006472,56.0836236,1065.588848,23.09,1042.498848,4.2,Not Returned,USA,California,North Sonia,EMP472,7.0,2025,1,-170,High,2025-07,Expensive
ORD378,dfd9d4f6-3ea9-4387-9aae-ca5f82af7191,Mathew Phillips,jramos@gmail.com,Sandyborough,PROD378,Blender,Home & Kitchen,470.81,28.92,Debit Card,Pending,2025-10-01,2025-01-28,1,334.651748,334.651748,329.567,329.567,5.084748,16.7325874,317.9191606,23.09,294.8291606,4.2,Not Returned,Australia,New South Wales,Christopherport,EMP917,5.0,2025,1,-246,High,2025-10,Cheap
ORD379,50f4b7c5-af6a-4144-bb41-5e144f0175af,James Smith,amanda42@love.com,West Martha,PROD379,Blender,Home & Kitchen,751.54,6.0,UPI,Pending,2025-05-01,2025-01-17,3,706.4476,2119.3428,526.078,1578.234,541.1088,105.96714,2013.37566,23.09,1990.28566,4.2,Not Returned,India,Maharashtra,Jacobsmouth,EMP943,8.0,2025,1,-104,High,2025-05,Expensive
ORD380,e991ad42-6b7f-4b01-8bb2-1b70c3127417,Vicki Pearson,lisabrown@gmail.com,Davidton,PROD380,T-Shirt,Clothing,98.86,45.17,Cash on Delivery,Cancelled,2025-06-01,2025-01-29,1,54.204938,54.204938,69.202,69.202,-14.997062,2.7102469,51.4946911,23.09,28.4046911,4.2,Not Returned,UK,Wales,North John,EMP900,10.0,2025,1,-123,High,2025-06,Cheap
ORD381,beb9f0eb-2e95-423b-b273-e7264136eff9,Erin Martin,tharris@young.com,Lake Jessicaland,PROD381,Smartphone,Electronics,251.55,29.24,Debit Card,Pending,2025-08-01,2025-01-23,5,177.99678,889.9839,176.085,880.425,9.5589,44.499195,845.484705,23.09,822.394705,4.2,Returned,Australia,Victoria,South Deborah,EMP953,5.0,2025,1,-190,High,2025-08,Cheap
ORD382,e4f252ff-183d-421b-9dbc-3f4e131679a3,Margaret Shelton,williamsdaniel@hernandez-villanueva.biz,Kathyton,PROD382,Jacket,Clothing,632.34,48.14,UPI,Shipped,2025-06-01,2025-01-17,5,327.931524,1639.65762,442.638,738.052,-573.53238,81.982881,1557.674739,23.09,1534.584739,4.2,Not Returned,Germany,Bavaria,Port Xavier,EMP900,5.0,2025,1,-135,High,2025-06,Cheap
ORD383,addb9740-a602-4a57-b01d-89119a834b4f,Alan Andrews,michael07@sandoval-farrell.biz,Rebeccaview,PROD383,Lipstick,Beauty,476.0,36.48,PayPal,Cancelled,2025-09-01,2025-02-06,4,302.3552,1209.4208,333.2,1332.8,-123.3792,60.47104,1148.94976,23.09,1125.85976,4.2,Not Returned,France,Normandy,Rodgerstown,EMP404,10.0,2025,2,-207,High,2025-09,Expensive
ORD386,3f35491b-5140-4267-b2d4-4d244daf5bb6,Mark Bruce,susanwilson@yahoo.com,South Amy,PROD386,Vacuum Cleaner,Home & Kitchen,996.32,6.42,PayPal,Cancelled,2025-07-01,2025-01-29,1,932.356256,932.356256,697.424,697.424,234.932256,46.6178128,885.7384432,23.09,862.6484432,4.2,Not Returned,Australia,Queensland,New Larryview,EMP270,10.0,2025,1,-153,High,2025-07,Cheap
ORD387,9aa16a50-65bc-4b94-8d92-4e4428e3fb22,Donna Roman,david09@hansen.info,Carterburgh,PROD387,Smartphone,Electronics,524.66,37.06,PayPal,Pending,2025-09-01,2025-01-30,5,330.221004,1651.10502,367.262,1836.31,-185.20498,82.555251,1568.549769,23.09,1545.459769,4.2,Not Returned,Germany,Berlin,Daniellemouth,EMP888,5.0,2025,1,-214,High,2025-09,Expensive
ORD388,4e74e060-45ce-4522-b9bb-60b16c7f2ac7,Amanda Lee,josephchapman@hotmail.com,Gregoryhaven,PROD388,Football,Sports,882.79,45.89,UPI,Shipped,2025-11-01,2025-01-29,4,477.677669,1910.710676,617.953,2471.812,-561.101324,95.5355338,1815.175142,23.09,1792.085142,4.2,Not Returned,India,Tamil Nadu,Hansenburgh,EMP900,5.0,2025,1,-276,High,2025-11,Expensive
ORD390,31e0965f-ab87-4f3c-8585-8c73c23e45af,Theresa Garrett,vwilliams@bradley.info,Danieltown,PROD390,Smartphone,Electronics,859.8,20.56,Debit Card,Shipped,2025-12-01,2025-01-31,5,683.02512,3415.1256,601.86,3009.3,405.8256,170.75628,3244.36932,23.09,3221.27932,4.2,Not Returned,Canada,British Columbia,Austinstad,EMP900,5.0,2025,1,-304,High,2025-12,Expensive
ORD391,f1353805-4393-42f4-b374-eaced501527b,Benjamin Robinson DDS,xdecker@smith.net,Tyronestad,PROD391,Air Purifier,Home & Kitchen,890.73,37.21,Net Banking,Returned,2025-04-01,2025-01-12,1,559.289367,559.289367,623.511,623.511,-64.221633,27.96446835,531.3248987,23.09,508.2348987,4.2,Not Returned,Australia,New South Wales,Meganshire,EMP649,9.0,2025,1,-79,High,2025-04,Cheap
ORD393,7c198c1f-8469-42a0-8eb1-9f6e5a93ef73,Martha King,summersmarcia@carpenter.com,Debratown,PROD393,Smartwatch,Electronics,738.33,15.02,PayPal,Pending,2025-09-01,2025-02-05,3,627.432834,1882.298502,516.831,1550.493,331.805502,94.1149251,1788.183577,23.09,1765.093577,4.2,Not Returned,Canada,Quebec,Port Justinfort,EMP932,4.0,2025,2,-208,High,2025-09,Expensive
ORD399,5fb6fdaa-3582-45a2-9763-53d1fd2a5e65,Christian Harrell,jennifermorrow@berry.org,Sarahstad,PROD399,Cookware Set,Home & Kitchen,927.19,40.17,Credit Card,Returned,2025-03-01,2025-01-22,4,554.737777,2218.951108,649.033,2596.132,-377.180892,110.9475554,2108.003553,23.09,2084.913553,4.2,Not Returned,Canada,Ontario,Tuckershire,EMP900,0.0,2025,1,-38,High,2025-03,Expensive
ORD400,3272b3c3-9a09-48a6-b7ef-9dab60543086,David Stevens,jmitchell@schultz-molina.biz,Amystad,PROD400,Yoga Mat,Sports,693.82,21.34,UPI,Returned,2025-03-01,2025-01-06,5,545.758812,2728.79406,485.674,2428.37,300.42406,136.439703,2592.354357,23.09,2569.264357,4.2,Not Returned,Germany,Bavaria,West Anne,EMP403,5.0,2025,1,-54,High,2025-03,Expensive
ORD401,a9393bfd-8c60-4f21-85d3-5ebaefaf7c62,Carly Torres,xrodriguez@nicholson-rodriguez.net,Davisberg,PROD401,Yoga Mat,Sports,738.26,46.57,PayPal,Returned,2025-02-01,2025-02-03,4,394.452318,1577.809272,516.782,2067.128,-489.318728,78.8904636,1498.918808,23.09,1475.828808,4.2,Not Returned,France,Île-de-France,Lake Leslie,EMP900,8.0,2025,2,2,High,2025-02,Expensive
ORD404,cb00597e-0132-4f9d-804c-d7995241d5ac,Brenda Marquez,laura81@yahoo.com,Port Steven,PROD404,Football,Sports,875.93,28.64,PayPal,Cancelled,2025-10-01,2025-01-30,1,625.063648,625.063648,613.151,613.151,11.912648,31.2531824,593.8104656,23.09,570.7204656,4.2,Not Returned,Germany,Berlin,Wilsonmouth,EMP900,1.0,2025,1,-244,High,2025-10,Cheap
ORD405,f8339319-168c-4cf0-bacf-2d8098f0c088,Karen Martin,anita10@yahoo.com,North Elizabeth,PROD405,Vacuum Cleaner,Home & Kitchen,149.08,34.8,UPI,Delivered,2025-11-01,2025-02-06,4,97.20016,388.80064,104.356,417.424,-28.62336,19.440032,369.360608,23.09,346.270608,4.2,Returned,India,Tamil Nadu,North Andrew,EMP900,1.0,2025,2,-268,High,2025-11,Cheap
ORD406,d98d6d18-0925-4612-8382-164104298d5f,Juan Olsen,alexa54@hotmail.com,South Deborahborough,PROD406,Smartphone,Electronics,576.45,11.8,Credit Card,Shipped,2025-07-01,2025-01-31,1,508.4289,508.4289,403.515,403.515,104.9139,25.421445,483.007455,23.09,459.917455,4.2,Not Returned,India,Karnataka,Dawsonport,EMP331,5.0,2025,1,-151,High,2025-07,Cheap
ORD409,21404990-d183-4640-84cf-8b9cc5969f18,Andrew Manning,sylviamiller@gmail.com,Williamsborough,PROD409,Laptop,Beauty,794.51,45.9,UPI,Cancelled,2025-01-01,2025-01-14,4,429.82991,1719.31964,556.157,2224.628,-505.30836,85.965982,1633.353658,23.09,1610.263658,4.2,Not Returned,Canada,British Columbia,Lambertshire,EMP773,2.0,2025,1,13,High,2025-01,Expensive
ORD410,5eb61fa9-f2d8-48e3-a5de-ef41f4197051,Rachael Zimmerman,wilsonjonathan@yahoo.com,New Lindaborough,PROD410,Self-Help,Books,342.96,12.68,PayPal,Delivered,2025-07-01,2025-02-04,4,299.472672,1197.890688,240.072,960.288,237.602688,59.8945344,1137.996154,23.09,1114.906154,4.2,Not Returned,India,Tamil Nadu,Tapiamouth,EMP900,9.0,2025,2,-147,High,2025-07,Cheap
ORD411,2af1fabc-a9e7-43bf-aa1d-a944f8385367,George Neal,erinsantiago@shields-webster.com,South Ann,PROD411,Fiction Novel,Books,634.87,42.42,PayPal,Delivered,2025-08-01,2025-01-24,3,365.558146,1096.674438,444.409,1333.227,-236.552562,54.8337219,1041.840716,23.09,1018.750716,4.2,Not Returned,UK,Scotland,New Lisamouth,EMP924,5.0,2025,1,-189,High,2025-08,Expensive
ORD412,8f8db38b-1691-4287-aa11-de5eb63d8d45,Lori Walker,montgomerygary@yahoo.com,Lake Alyssaport,PROD412,Face Cream,Beauty,665.56,43.46,Credit Card,Pending,2025-08-01,2025-01-10,2,376.307624,752.615248,465.892,931.784,-179.168752,37.6307624,714.9844856,23.09,691.8944856,4.2,Not Returned,UK,England,Smithbury,EMP607,5.0,2025,1,-203,High,2025-08,Cheap
ORD417,73ef63b5-15ea-488b-8986-eedff16b0a72,Kevin Castro,paige28@hotmail.com,South Katherineborough,PROD417,Self-Help,Books,636.88,44.9,Debit Card,Cancelled,2025-09-01,2025-01-29,5,350.92088,1754.6044,445.816,2229.08,-474.4756,87.73022,1666.87418,23.09,1643.78418,4.2,Not Returned,Germany,Berlin,Michaelberg,EMP900,5.0,2025,1,-215,High,2025-09,Expensive
ORD419,e90e17cb-e838-4f96-a627-9d9825970372,Stephanie Campbell,gpowell@gmail.com,Port Glendashire,PROD419,Tennis Racket,Sports,189.25,31.85,Cash on Delivery,Pending,2025-11-01,2025-01-31,3,128.973875,386.921625,132.475,397.425,-10.503375,19.34608125,367.5755437,23.09,344.4855438,4.2,Not Returned,UK,England,South Justinton,EMP611,5.0,2025,1,-274,High,2025-11,Cheap
ORD421,fe2cc06f-0835-4c9c-9057-d2d2bf04f4f9,Miss Tammy Carter,williambrown@caldwell.info,South Gary,PROD421,Yoga Mat,Sports,31.15,6.07,UPI,Cancelled,2025-02-01,2025-02-02,1,29.259195,29.259195,21.805,21.805,7.454195,1.46295975,27.79623525,23.09,4.70623525,4.2,Not Returned,France,Normandy,Maryville,EMP900,5.0,2025,2,1,High,2025-02,Cheap
ORD423,5818a55f-ef0d-4f35-ba8a-bc32c5d81ccb,Elizabeth Zimmerman,leemiller@barnes.com,Christopherchester,PROD423,Football,Sports,630.39,10.7,UPI,Pending,2025-07-01,2025-01-28,3,562.93827,1688.81481,441.273,1323.819,364.99581,84.4407405,1604.37407,23.09,1581.28407,4.2,Not Returned,France,Île-de-France,Bennettport,EMP900,10.0,2025,1,-154,High,2025-07,Expensive
ORD427,a256da3f-2391-490e-aff1-e09a009b30b7,Rachel Clark,laura81@yahoo.com,Port Christopher,PROD427,Laptop,Electronics,564.62,29.78,PayPal,Cancelled,2025-11-01,2025-01-25,4,396.476164,1585.904656,395.234,1580.936,4.968656,79.2952328,1506.609423,23.09,1483.519423,4.2,Not Returned,Australia,Victoria,Montoyaborough,EMP990,5.0,2025,1,-280,High,2025-11,Expensive
ORD431,59e9442f-292a-4ac9-ac51-8bb1f17126bf,Andrew Roberts,kwest@moore-nguyen.com,East Karen,PROD431,T-Shirt,Clothing,394.78,8.0,Net Banking,Delivered,2025-06-01,2025-01-11,2,363.1976,726.3952,276.346,738.052,173.7032,36.31976,690.07544,23.09,666.98544,4.2,Returned,Germany,Bavaria,Matthewhaven,EMP900,1.0,2025,1,-141,High,2025-06,Cheap
ORD432,d342a034-5e6d-4be2-917f-59b792694bdd,Shelby Patel,austinrenee@sims.com,West Rebeccatown,PROD432,Smartphone,Electronics,146.61,22.9,Net Banking,Shipped,2025-05-01,2025-01-15,5,113.03631,565.18155,102.627,513.135,52.04655,28.2590775,536.9224725,23.09,513.8324725,4.2,Not Returned,Canada,Quebec,East Alexhaven,EMP900,5.0,2025,1,-106,High,2025-05,Cheap
ORD434,0a53e471-64b9-4890-a504-085727825a24,Alison Logan,ryan16@murphy.org,New Kathy,PROD434,Smartphone,Electronics,617.76,15.58,Cash on Delivery,Shipped,2025-01-01,2025-01-17,2,521.512992,1043.025984,432.432,864.864,178.161984,52.1512992,990.8746848,23.09,967.7846848,4.2,Not Returned,UK,England,Susanview,EMP900,7.0,2025,1,16,High,2025-01,Cheap
ORD436,d1aa07cb-9eba-4b83-a094-74fdddefef90,Abigail Graham,john00@hickman.info,North Cynthiaville,PROD436,Cookware Set,Home & Kitchen,49.54,36.74,UPI,Pending,2025-08-01,2025-01-30,5,31.339004,156.69502,34.678,173.39,-16.69498,7.834751,148.860269,23.09,125.770269,4.2,Not Returned,UK,England,Mooreville,EMP346,5.0,2025,1,-183,High,2025-08,Cheap
ORD438,42bb6e1e-68f0-4d61-8711-f478a5b843af,Jessica Smith,andrewgomez@gmail.com,Allenmouth,PROD438,Air Purifier,Home & Kitchen,760.17,0.13,UPI,Delivered,2025-06-01,2025-01-06,2,759.181779,1518.363558,532.119,1064.238,454.125558,75.9181779,1442.44538,23.09,1419.35538,4.2,Not Returned,Canada,Ontario,East Benjaminview,EMP900,5.0,2025,1,-146,High,2025-06,Expensive
ORD440,189378aa-c34c-4ff4-a08b-cb08b7b4f812,Latoya Fernandez,bowmandanielle@gmail.com,Geneland,PROD440,Science Textbook,Books,945.05,29.03,Cash on Delivery,Delivered,2025-08-01,2025-01-08,1,670.701985,670.701985,661.535,661.535,9.166985,33.53509925,637.1668857,23.09,614.0768857,4.2,Not Returned,Germany,Hamburg,Anthonymouth,EMP900,8.0,2025,1,-205,High,2025-08,Cheap
ORD441,dcc6e6d1-7fa9-451b-a63b-7f1336a4c263,Angela Flores,amberwolfe@gmail.com,North Annaborough,PROD441,Perfume,Beauty,772.87,32.54,Debit Card,Returned,2025-05-01,2025-01-15,3,521.378102,1564.134306,541.009,1623.027,-58.892694,78.2067153,1485.927591,23.09,1462.837591,4.2,Returned,Australia,Queensland,Jacksonstad,EMP252,5.0,2025,1,-106,High,2025-05,Expensive
ORD445,306695fb-9f03-4610-babf-a4b28cbb6981,Joshua Fernandez,njones@davis.com,Thomasmouth,PROD445,Laptop,Electronics,230.57,35.15,PayPal,Pending,2025-09-01,2025-01-15,1,149.524645,149.524645,161.399,161.399,-11.874355,7.47623225,142.0484128,23.09,118.9584128,4.2,Not Returned,USA,Florida,Williamview,EMP848,5.0,2025,1,-229,High,2025-09,Cheap
ORD447,3b9d72c9-0949-4593-a087-c6e9c1ddc23d,Kelsey Harris,kentarmstrong@hotmail.com,Jenniferview,PROD447,Smartphone,Electronics,482.48,49.38,Cash on Delivery,Cancelled,2025-03-01,2025-01-20,3,244.231376,732.694128,337.736,1013.208,-280.513872,36.6347064,696.0594216,23.09,672.9694216,4.2,Not Returned,USA,New York,New Brittany,EMP900,5.0,2025,1,-40,High,2025-03,Expensive
ORD451,ba3ece2b-0cc8-465d-b8d6-3a5df76366ff,Caitlyn Hobbs,ssmith@yahoo.com,Lake Linda,PROD451,Smartwatch,Electronics,233.18,15.2,UPI,Pending,2025-01-01,2025-01-24,2,197.73664,395.47328,163.226,326.452,69.02128,19.773664,375.699616,23.09,352.609616,4.2,Not Returned,Germany,Berlin,North Jason,EMP900,5.0,2025,1,23,High,2025-01,Cheap
